CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
15695475,Maclean,645,France,Male,29,1,130131,2,0,1,196474,0,0,4,SILVER,846
15689176,Fabro,663,France,Male,46,3,0,2,0,1,176276,0,0,1,DIAMOND,275
15652955,Price,678,Spain,Male,30,0,0,1,1,0,35113,0,0,4,GOLD,965
15668958,Chatfield,521,France,Male,30,2,107316,1,1,0,64300,0,0,2,SILVER,945
15631054,Volkova,625,France,Female,24,1,0,2,1,1,180970,0,0,2,DIAMOND,570
15581479,Archer,523,France,Male,30,1,83181,1,1,1,138177,0,0,4,SILVER,246
15577478,Ch'iu,714,France,Female,72,3,0,1,1,1,86734,0,0,4,SILVER,354
15780870,McKay,580,Spain,Male,67,3,153946,1,1,1,7419,0,0,5,PLATINUM,221
15692317,Craig,722,France,Male,30,5,0,2,1,0,166377,0,0,5,PLATINUM,282
15593969,Abramovich,630,Spain,Female,39,7,135483,1,1,0,140881,1,1,1,SILVER,309
15570417,Chien,579,France,Male,35,1,0,2,1,0,4460,0,0,1,GOLD,473
15779059,Timms,670,France,Female,38,4,119625,2,1,1,110472,0,0,4,PLATINUM,732
15785980,Williford,588,Spain,Male,34,6,121132,2,1,0,86460,0,0,3,DIAMOND,468
15644200,Hamilton,807,Spain,Female,42,1,0,1,1,0,16501,1,1,2,DIAMOND,406
15793949,Cheng,726,France,Female,48,4,0,1,1,0,114020,1,1,2,DIAMOND,283
15645103,Su,812,Germany,Male,25,5,54818,1,1,0,131660,0,0,3,PLATINUM,985
15705860,McKenzie,631,Germany,Male,40,3,107949,1,1,0,52450,1,1,4,DIAMOND,728
15623828,Akobundu,682,France,Male,30,4,0,1,0,1,161465,0,0,2,DIAMOND,252
15715003,Ko,625,Spain,Female,49,2,80816,1,1,1,20019,0,0,1,PLATINUM,677
15623471,Marcelo,607,Germany,Male,38,3,98206,1,1,0,176318,0,0,4,PLATINUM,354
15798348,Chukwuebuka,600,Spain,Female,50,6,94684,1,1,1,50489,0,0,3,DIAMOND,981
15743016,MacDonald,602,Spain,Female,22,7,141605,1,1,0,30380,0,0,2,PLATINUM,943
15769499,Lampungmeiua,545,Spain,Female,74,3,0,2,1,1,161327,0,0,2,SILVER,423
15798521,Tai,675,Spain,Male,33,3,0,2,1,0,45348,0,0,5,GOLD,487
15706534,Enyinnaya,581,France,Female,47,1,122949,1,0,0,180252,1,1,2,DIAMOND,983
15706186,McKenzie,640,Germany,Male,33,8,81677,2,0,0,34926,0,0,2,PLATINUM,417
15812197,Kline,850,France,Male,38,7,80294,1,0,0,126556,0,0,3,SILVER,609
15650933,Ma,490,Spain,Female,48,8,155413,1,1,0,187921,0,0,3,GOLD,319
15692991,Wood,710,Spain,Female,38,4,0,2,1,1,136391,0,0,4,DIAMOND,411
15631189,Riggs,613,Germany,Male,38,9,67112,1,1,0,78567,1,1,3,SILVER,599
15762198,Capon,812,France,Male,34,5,103818,1,1,1,166038,0,0,4,GOLD,230
15699598,Smith,723,France,Female,20,4,0,2,1,1,140385,0,0,1,PLATINUM,360
15692744,Davison,512,France,Male,36,4,152169,2,0,0,38629,1,1,5,DIAMOND,555
15688963,Ingram,731,France,Female,52,10,0,1,1,1,24999,1,1,1,DIAMOND,333
15599131,Dilke,650,Germany,Male,26,4,214347,2,1,0,128815,0,0,2,GOLD,888
15680303,Gibson,594,France,Male,57,6,0,1,1,0,19377,1,1,5,GOLD,661
15628674,Iadanza,844,France,Male,40,7,113348,1,1,0,31904,1,1,4,SILVER,326
15648075,Hebert,686,Germany,Female,47,5,170936,1,1,0,173180,1,1,5,GOLD,983
15586970,Pinto,695,Germany,Male,52,8,103023,1,1,1,22486,0,0,2,GOLD,282
15625698,Dumetochukwu,624,Spain,Female,23,6,0,2,0,1,196669,0,0,5,SILVER,888
15790497,Ross,503,Spain,Male,37,6,0,2,0,0,136507,0,0,3,SILVER,717
15682618,Jamieson,535,France,Female,31,7,111855,2,1,1,36279,0,0,1,DIAMOND,467
15762937,Chiganu,743,Germany,Female,32,6,140349,2,1,1,163254,0,0,1,PLATINUM,707
15750929,Burgess,702,Spain,Male,39,8,0,2,1,0,99654,0,0,4,DIAMOND,876
15729832,Cheng,658,France,Male,29,3,145513,1,1,0,20207,0,0,5,DIAMOND,783
15633650,Woods,677,Germany,Female,41,8,146721,2,1,1,4196,0,0,3,DIAMOND,562
15748856,Liang,664,France,Male,32,10,107210,1,1,1,112340,0,0,2,DIAMOND,739
15589195,Bluett,766,Germany,Female,38,7,130934,1,0,1,2036,0,0,4,GOLD,436
15699911,Chapman,461,Spain,Female,35,8,0,1,1,0,132296,0,0,3,SILVER,963
15663438,Andrejew,688,Spain,Male,36,0,89772,1,1,0,177384,1,1,5,DIAMOND,663
15692583,Udobata,678,France,Female,32,5,0,2,1,0,90284,0,0,2,GOLD,783
15591257,Ejimofor,796,France,Male,24,8,0,2,1,0,61349,0,0,4,GOLD,612
15646513,Spyer,803,France,Male,42,5,0,1,1,0,196467,1,1,1,GOLD,534
15708063,Walker,712,France,Male,36,2,100750,3,0,0,70758,1,1,2,PLATINUM,291
15696098,Palermo,498,France,Female,31,10,0,2,1,0,13893,0,0,1,PLATINUM,433
15645517,Philip,850,Spain,Male,22,2,0,2,1,1,9685,0,0,1,GOLD,793
15649744,Fallaci,628,France,Female,51,3,123981,2,1,1,40546,0,0,5,SILVER,351
15604304,Perry,539,Germany,Female,34,4,91622,1,1,1,136603,0,0,5,PLATINUM,714
15784092,Henderson,732,France,Male,36,7,126196,1,1,1,133172,0,0,1,DIAMOND,549
15585198,Bergamaschi,715,France,Male,41,4,94268,1,0,1,152821,1,1,5,GOLD,831
15624347,Fokine,651,France,Male,40,4,0,2,1,1,147716,0,0,5,SILVER,771
15621687,Mackay,813,France,Male,34,0,0,2,1,0,43169,0,0,2,DIAMOND,505
15689081,Wu,692,France,Male,29,4,0,1,1,0,76756,1,1,3,PLATINUM,686
15813168,Maslova,756,Germany,Female,39,3,100718,3,1,1,73406,1,1,1,SILVER,439
15604295,Wei,543,France,Male,36,6,0,2,1,0,176728,0,0,4,GOLD,894
15724127,McLean,790,France,Female,26,4,141582,2,0,0,98309,0,0,3,DIAMOND,320
15673055,Sung,494,Spain,Male,38,7,0,2,1,1,6204,0,0,3,PLATINUM,527
15768201,Paterson,850,France,Female,39,2,148587,1,1,1,176791,0,0,2,DIAMOND,373
15782219,Fanucci,703,Spain,Male,29,9,0,2,1,0,50679,0,0,3,DIAMOND,242
15746410,Thompson,432,Spain,Male,38,7,0,2,1,0,150581,0,0,1,PLATINUM,716
15780144,Tisdall,512,Germany,Female,32,2,123404,2,1,0,80120,0,0,2,PLATINUM,798
15590476,Onochie,589,France,Male,28,7,0,2,1,0,151646,0,0,4,SILVER,553
15624293,Mironova,514,France,Female,46,3,106512,1,1,0,55072,0,0,5,GOLD,478
15618182,Ndubueze,678,France,Female,38,2,0,2,0,0,115069,0,0,1,PLATINUM,223
15660316,Stephenson,420,Germany,Female,34,1,135550,1,0,0,149471,1,1,3,DIAMOND,974
15678886,Golubev,679,Germany,Male,38,7,110555,2,1,0,46523,0,0,4,GOLD,320
15616330,Liao,595,France,Male,31,4,0,2,1,0,189996,0,0,2,PLATINUM,511
15592229,Mullan,713,France,Female,52,0,185892,1,1,1,46370,1,1,4,PLATINUM,544
15798424,Glover,833,Germany,Male,59,1,130855,1,1,1,30723,1,1,2,SILVER,504
15714750,Northey,690,France,Female,42,3,92578,2,0,0,70811,0,0,5,DIAMOND,962
15648800,Paterson,731,Germany,Female,21,8,132312,1,1,0,106663,1,1,2,GOLD,269
15626147,Maclean,608,France,Female,62,8,144977,1,0,0,175836,1,1,1,GOLD,836
15626608,Howarde,479,Spain,Male,48,5,87070,1,0,1,85646,0,0,3,SILVER,523
15723250,Teng,519,France,Male,42,8,0,2,1,1,101486,0,0,4,SILVER,427
15592583,Colman,731,France,Female,47,1,115414,3,0,0,191735,1,1,3,GOLD,611
15759381,Johnson,617,Spain,Male,61,7,91070,1,1,1,101840,0,0,2,DIAMOND,647
15585241,Butcher,756,Spain,Male,29,2,117412,2,1,0,4889,0,0,1,DIAMOND,565
15589358,Stanley,848,Germany,Male,31,4,90018,2,1,0,193133,0,0,2,PLATINUM,795
15672704,Jackson,809,France,Female,24,4,0,2,1,0,193519,0,0,1,GOLD,507
15789955,Hu,698,Germany,Male,56,1,112415,2,0,0,93982,1,1,4,DIAMOND,257
15596800,Hill,779,Germany,Male,33,1,158457,1,1,1,197001,1,1,5,PLATINUM,274
15627305,Pan,606,Spain,Male,35,7,0,1,1,0,106837,1,1,5,SILVER,418
15645316,Han,612,Germany,Female,58,1,149642,1,1,1,115161,0,0,5,GOLD,405
15593973,Wilkie,663,Spain,Female,33,8,122528,1,1,0,196260,0,0,4,SILVER,261
15647301,Bray,549,Germany,Female,45,3,143734,2,1,1,96404,0,0,2,SILVER,816
15750258,Ann,675,France,Female,32,2,155663,1,1,0,97659,0,0,2,SILVER,655
15685309,Souter,669,France,Female,35,7,0,1,1,1,49108,1,1,1,SILVER,335
15628205,Greco,571,Germany,Female,34,1,101737,1,0,1,195652,0,0,1,SILVER,696
15733974,Mao,500,Spain,Male,37,9,125822,1,1,0,111698,0,0,5,PLATINUM,266
15762110,Anderson,628,France,Male,37,0,0,2,1,1,171708,0,0,4,GOLD,668
15706899,Ma,559,France,Male,34,4,0,2,1,1,66722,0,0,2,GOLD,784
15732660,Black,769,France,Female,27,2,0,1,1,1,57876,0,0,4,SILVER,801
15656121,Medvedeva,733,Germany,Male,31,6,157791,2,0,0,177995,0,0,5,SILVER,845
15614220,Benson,750,France,Male,22,5,0,2,0,1,105126,0,0,5,GOLD,950
15645269,Duncan,583,France,Female,42,4,0,2,1,0,17440,0,0,5,DIAMOND,322
15698510,Onwudiwe,468,Germany,Male,42,9,181627,2,1,0,172668,0,0,1,PLATINUM,506
15569247,Mitchell,727,Spain,Female,57,1,109680,1,0,1,753,0,0,5,SILVER,841
15566251,Ferrari,618,France,Female,37,5,96653,1,1,0,98686,1,1,3,DIAMOND,383
15716134,Russo,617,France,Male,40,5,190008,2,1,1,107048,0,0,4,GOLD,486
15763625,Hazon,793,Spain,Male,41,9,0,2,1,0,152154,0,0,4,GOLD,987
15605965,Henderson,630,France,Male,43,9,0,2,1,1,34338,0,0,4,GOLD,649
15694821,Hardy,765,Germany,Male,43,4,148963,1,0,1,173879,1,1,3,GOLD,873
15601688,Piccio,546,France,Male,28,8,0,1,1,0,159254,0,0,2,GOLD,715
15575581,Dickson,614,Germany,Female,30,3,131345,2,1,0,54777,0,0,2,PLATINUM,636
15671209,Holden,593,Germany,Female,29,5,101714,3,1,0,134595,0,0,2,GOLD,490
15616529,Hsieh,613,Spain,Male,34,3,0,1,1,1,41725,0,0,2,GOLD,474
15773906,Doherty,655,France,Male,38,4,0,2,0,0,110528,0,0,1,GOLD,437
15722993,Page,700,France,Female,27,6,137963,1,0,0,8997,0,0,1,GOLD,781
15752463,Samuel,826,Spain,Female,29,4,129938,1,0,1,190201,0,0,1,GOLD,708
15589754,Malloy,652,Germany,Male,45,2,151421,1,0,1,115333,0,0,2,GOLD,388
15669899,Fitts,755,Germany,Female,45,7,135643,1,0,0,143620,1,1,3,PLATINUM,265
15766887,Iadanza,538,Spain,Male,39,2,122774,2,1,1,58467,0,0,5,PLATINUM,419
15768006,Wu,729,France,Male,34,3,152304,1,1,0,12129,0,0,2,PLATINUM,980
15741295,Yefimova,615,France,Male,49,3,0,2,1,1,49872,0,0,5,GOLD,678
15811327,Pan,700,Spain,Male,54,1,79416,1,0,1,139736,0,0,5,PLATINUM,546
15690007,Ts'ui,434,Germany,Female,58,9,125801,2,1,0,60892,1,1,2,PLATINUM,690
15690664,Liang,729,Spain,Male,37,10,0,2,1,0,100863,0,0,3,SILVER,829
15719348,Tsao,513,France,Male,35,8,0,1,1,0,76640,1,1,4,GOLD,276
15781802,Abramov,755,France,Male,41,6,104817,1,1,0,126014,1,1,1,GOLD,224
15752731,Millar,615,France,Female,30,9,0,1,1,0,87348,0,0,3,SILVER,437
15600997,Demuth,747,Germany,Female,32,5,67495,2,0,1,77370,0,0,4,PLATINUM,885
15750776,Genovese,850,France,Female,36,0,164851,1,1,1,62722,0,0,1,PLATINUM,377
15723907,Lawless,712,Germany,Female,49,5,154776,2,0,0,196258,0,0,3,PLATINUM,822
15633419,Brooks,622,Germany,Female,28,1,143125,2,1,0,81724,0,0,4,GOLD,295
15702430,Ignatyeva,548,France,Female,35,10,0,1,1,1,31300,0,0,5,SILVER,638
15710456,Balmain,607,France,Female,27,2,0,2,1,0,63496,0,0,3,DIAMOND,377
15650351,Millar,653,France,Female,38,8,102133,1,1,1,166521,0,0,3,SILVER,795
15590820,Ecuyer,699,Spain,Male,26,6,79932,1,0,0,150242,0,0,4,SILVER,874
15640454,Parkhill,693,Germany,Male,40,0,120712,1,0,0,27345,1,1,1,DIAMOND,709
15697789,Li Fonti,647,Germany,Female,43,3,122718,2,1,1,87000,0,0,2,PLATINUM,323
15808182,Beneventi,478,Spain,Female,36,3,92363,2,1,0,44913,0,0,4,DIAMOND,480
15588670,Despeissis,705,Spain,Female,40,5,203715,1,1,0,179979,1,1,2,DIAMOND,801
15721292,Atkins,719,Spain,Male,39,5,0,2,1,0,145760,0,0,1,SILVER,337
15604217,Williams,726,France,Male,34,9,0,2,0,0,14122,0,0,3,SILVER,616
15651369,Wright,626,France,Male,21,1,0,2,1,0,66232,0,0,3,GOLD,775
15782454,Hancock,552,France,Male,49,4,0,1,1,1,190297,1,1,1,SILVER,759
15814032,Hsieh,807,Germany,Female,31,1,93460,2,0,0,172783,0,0,5,PLATINUM,597
15570326,Wilkins,621,France,Male,34,6,0,2,1,1,99128,0,0,3,DIAMOND,248
15624428,Longo,651,Germany,Female,24,7,40225,1,1,1,178341,0,0,4,PLATINUM,842
15755638,Mancini,673,France,Female,43,5,168070,1,1,1,146992,1,1,4,GOLD,732
15600992,Madukaego,652,France,Male,36,1,0,2,1,1,151315,0,0,1,PLATINUM,946
15755649,Winter-Irving,584,Germany,Male,47,7,130539,1,1,0,92916,0,0,3,GOLD,236
15795228,Stewart,756,France,Male,37,3,132624,1,1,1,58974,0,0,1,GOLD,677
15589257,Grant,670,France,Female,35,3,103465,2,1,1,174627,0,0,3,SILVER,671
15719302,Brennan,765,France,Female,50,9,126548,1,1,1,79580,1,1,1,PLATINUM,357
15639882,She,528,France,Male,30,2,128263,2,1,0,50771,0,0,2,PLATINUM,791
15791279,Murray,701,France,Male,40,5,169743,1,1,1,153538,1,1,4,GOLD,840
15636935,Rischbieth,797,France,Female,29,1,0,2,1,1,132975,0,0,2,SILVER,779
15686909,Lung,639,Germany,Male,27,3,150796,1,0,1,85209,0,0,3,GOLD,291
15589572,Otutodilichukwu,785,Spain,Female,61,4,129856,2,1,0,170215,1,1,4,SILVER,766
15779947,Thomas,363,Spain,Female,28,6,146098,3,1,0,100615,1,1,2,SILVER,324
15573769,Fiorentini,764,France,Female,24,7,0,2,1,0,186106,0,0,1,SILVER,410
15578866,Hughes,676,France,Female,43,2,0,1,1,1,55120,0,0,1,PLATINUM,679
15739131,Whitworth,718,Germany,Male,28,4,65643,1,1,0,28761,0,0,5,GOLD,887
15813444,McIntosh,590,Spain,Female,34,6,0,2,1,0,171021,0,0,4,PLATINUM,360
15678058,Ayers,584,France,Male,38,9,104584,1,1,0,176679,0,0,4,GOLD,565
15769169,Trentino,645,France,Male,41,7,0,1,0,1,28668,0,0,1,SILVER,892
15804602,Boyd,772,Germany,Male,30,6,99785,2,0,0,197238,0,0,3,PLATINUM,410
15651052,McMasters,399,Germany,Male,46,2,127655,1,1,0,139995,1,1,5,PLATINUM,475
15724334,Alekseyeva,529,France,Male,22,5,0,1,1,0,151170,0,0,5,PLATINUM,588
15569451,Miller,463,France,Male,35,2,101257,1,1,1,118114,0,0,4,PLATINUM,900
15650098,Baranova,630,France,Female,40,7,0,2,1,1,34453,0,0,4,GOLD,777
15724307,Mitchell,780,France,Male,76,10,121314,1,0,1,64872,0,0,3,DIAMOND,908
15599268,Yobachi,584,Spain,Male,32,5,0,2,1,0,10957,0,0,1,PLATINUM,735
15594864,Huang,752,Germany,Male,30,4,81523,1,1,1,36886,0,0,1,SILVER,403
15616451,Genovese,697,France,Female,47,6,128253,1,1,1,168053,0,0,1,DIAMOND,281
15715667,Sorokina,850,France,Female,32,7,0,2,0,0,155227,0,0,1,GOLD,990
15658969,Gray,711,France,Male,51,7,0,3,1,0,38410,1,1,2,SILVER,631
15738174,Ervin,452,France,Female,32,5,0,2,0,1,75279,0,0,1,GOLD,923
15813590,Vance,610,Spain,Male,42,6,0,2,1,0,158303,1,1,5,DIAMOND,237
15624229,Noble,694,France,Female,22,4,0,2,1,1,11526,0,0,1,GOLD,988
15674148,Milanesi,579,Spain,Male,33,6,0,1,1,0,94993,1,1,4,PLATINUM,266
15625080,Parkin,745,Spain,Female,54,8,0,1,1,0,173912,1,1,1,GOLD,447
15682528,Cremonesi,572,France,Male,33,5,0,1,0,1,41139,0,0,4,SILVER,404
15696900,Burns,505,Germany,Male,29,3,145542,2,1,1,58020,0,0,1,SILVER,701
15730038,Docherty,706,France,Female,23,5,0,1,0,0,164128,1,1,2,GOLD,620
15812272,Ugonna,693,Germany,Male,44,5,124602,2,1,1,46998,1,1,2,SILVER,408
15654654,L?,725,Germany,Female,33,7,115183,2,1,1,177279,0,0,2,PLATINUM,470
15697625,Bevan,791,France,Male,37,2,163789,2,1,0,75833,0,0,3,GOLD,340
15616280,Hsia,536,France,Male,46,1,65733,1,1,0,61095,0,0,2,SILVER,942
15654229,O'Neill,699,Spain,Male,47,1,0,2,0,1,30117,0,0,3,SILVER,788
15628298,Johnstone,500,Spain,Female,47,8,128486,1,1,0,179227,0,0,4,SILVER,641
15733387,Pham,707,Spain,Female,53,6,109663,1,1,1,52110,0,0,1,SILVER,416
15775572,Bergamaschi,531,Germany,Female,42,6,88324,2,1,0,75249,0,0,1,DIAMOND,319
15613844,Murphy,557,France,Female,28,7,146445,2,1,0,184318,0,0,1,GOLD,743
15578515,Osinachi,659,France,Female,38,3,0,2,1,0,158553,0,0,5,SILVER,804
15607598,Muravyov,575,Spain,Female,31,6,0,2,1,1,95686,0,0,4,SILVER,609
15742480,Igwebuike,775,Germany,Male,36,2,109949,2,0,1,71683,0,0,1,GOLD,826
15749482,Zack,772,Spain,Male,30,4,78653,1,1,0,1790,0,0,2,DIAMOND,949
15607537,Crawford,587,Germany,Male,46,9,107851,1,1,0,139431,1,1,3,SILVER,744
15575410,Chidiegwu,667,Germany,Female,39,4,83765,2,1,0,118359,0,0,3,PLATINUM,609
15684865,Lucchesi,771,France,Female,66,7,143773,1,1,1,130828,0,0,2,DIAMOND,625
15600700,Pan,523,Germany,Male,63,6,116227,1,1,1,119405,0,0,5,DIAMOND,738
15774155,Trevisani,662,Germany,Male,33,0,103472,1,1,1,162703,0,0,3,DIAMOND,243
15634267,Yudin,717,France,Male,42,5,0,2,1,0,172665,0,0,3,GOLD,594
15619626,Wade,746,France,Male,24,3,137492,2,0,1,170142,0,0,3,PLATINUM,642
15660422,Chung,569,France,Male,28,7,0,2,1,0,73977,0,0,1,GOLD,688
15617934,Septimus,579,France,Male,36,9,129830,1,1,1,60906,0,0,5,GOLD,725
15760774,Hargraves,519,France,Female,21,1,146330,2,1,1,194867,0,0,5,PLATINUM,398
15813132,Chukwukadibia,696,Germany,Male,30,4,114028,1,1,1,193717,0,0,2,GOLD,597
15593331,Sidorov,693,Germany,Male,25,6,146581,1,0,1,14633,0,0,4,DIAMOND,459
15616709,Bunton,587,Germany,Female,38,0,132122,2,0,0,31730,0,0,5,DIAMOND,916
15658052,Cameron,626,France,Female,44,10,81554,1,1,0,20064,1,1,1,SILVER,780
15721189,Kung,666,France,Female,66,7,0,2,1,1,99793,0,0,5,GOLD,545
15711288,Hay,512,France,Male,24,6,0,2,1,0,37654,0,0,2,DIAMOND,572
15770030,Conti,689,Spain,Female,28,3,0,2,1,1,192449,0,0,4,SILVER,731
15803681,Sims,803,France,Female,26,4,0,2,1,1,181208,0,0,2,DIAMOND,1000
15702789,Carter,548,Germany,Male,32,5,175215,1,1,1,155166,0,0,5,DIAMOND,574
15814930,McGregor,588,Germany,Female,40,10,125535,1,1,0,121504,1,1,5,SILVER,801
15658306,Lo,693,France,Male,68,4,97706,1,1,1,61569,0,0,1,GOLD,949
15699523,Chu,499,Germany,Female,55,4,126818,2,1,0,123270,0,0,5,PLATINUM,390
15610383,Dumetolisa,628,France,Female,46,1,46870,4,1,0,31272,1,1,1,DIAMOND,826
15615032,Peng,624,Spain,Male,46,3,0,2,1,1,62825,0,0,2,SILVER,591
15781989,Drake-Brockman,733,France,Male,42,9,120095,1,1,0,184056,0,0,5,PLATINUM,668
15647402,Wan,628,France,Female,38,3,0,2,1,1,48925,0,0,3,GOLD,914
15740494,Cameron,633,France,Female,33,3,0,2,1,0,191111,0,0,5,PLATINUM,674
15701265,Tretiakov,559,Germany,Female,36,1,104357,2,0,1,54184,0,0,5,GOLD,969
15743532,Ball,704,Germany,Male,27,5,147004,1,1,0,64381,1,1,4,SILVER,828
15794870,Sal,744,Germany,Male,38,6,73023,2,1,0,78771,0,0,5,GOLD,353
15747591,Chung,665,Spain,Female,40,1,173433,1,0,1,116767,0,0,5,PLATINUM,870
15726557,Lai,638,France,Female,42,7,165680,1,0,0,32916,0,0,3,GOLD,717
15732199,Gether,837,Spain,Male,31,9,104679,1,0,1,50973,0,0,2,SILVER,263
15662291,Davidson,534,France,Female,55,8,116973,3,1,0,122067,1,1,1,PLATINUM,840
15749050,Justice,548,France,Female,36,3,0,1,1,0,65997,0,0,5,SILVER,409
15781586,Osonduagwuike,837,Germany,Male,38,2,126733,1,1,1,79577,0,0,2,DIAMOND,644
15617078,Ewing,658,France,Female,44,6,148481,1,1,0,130529,0,0,4,SILVER,940
15723339,Chin,554,France,Female,38,4,137654,2,1,1,172630,0,0,2,PLATINUM,326
15671322,Chiang,724,Germany,Male,30,7,115315,1,1,0,15217,0,0,1,SILVER,985
15793854,Ahmed,723,France,Male,42,2,99096,1,1,1,17513,0,0,3,DIAMOND,505
15756539,Marshall,585,Germany,Female,39,7,165610,2,0,0,131852,0,0,1,GOLD,791
15612064,Tsou,474,France,Male,33,5,0,2,1,0,181946,1,1,1,DIAMOND,454
15625916,Chien,562,Spain,Male,32,6,161629,1,1,0,91483,0,0,5,SILVER,561
15683195,Ubanwa,719,France,Male,32,9,146605,1,1,1,77119,0,0,2,GOLD,603
15690182,Kapustin,635,Germany,Male,37,5,113489,1,1,0,95612,1,1,1,PLATINUM,969
15721719,Calabresi,743,France,Male,42,7,77002,2,1,1,80428,0,0,2,PLATINUM,993
15641690,Hsiao,681,Spain,Male,67,7,0,2,0,1,163715,0,0,1,SILVER,444
15634896,Grant,521,France,Female,39,6,0,2,0,1,27375,0,0,5,GOLD,843
15671590,H?,741,Spain,Male,25,4,0,2,1,1,73874,0,0,5,SILVER,234
15779182,Chia,790,Spain,Male,46,8,182365,1,0,0,139266,1,1,2,GOLD,661
15778287,Ugoji,622,France,Male,35,8,0,2,1,1,131773,0,0,5,SILVER,574
15609510,Gregory,669,France,Male,45,7,149365,1,0,1,173454,0,0,5,SILVER,263
15742229,Mackay,583,France,Male,59,7,127450,1,0,1,67553,0,0,2,GOLD,992
15658532,Nnamutaezinwa,520,Spain,Female,63,5,162278,1,1,1,34765,0,0,5,SILVER,998
15590993,Findlay,579,Spain,Male,37,5,152213,2,0,0,120219,0,0,3,SILVER,299
15565701,Ferri,698,Spain,Female,39,9,161994,1,0,0,90212,0,0,3,DIAMOND,515
15597239,Ku,548,Spain,Male,39,7,131468,1,1,0,164976,0,0,1,DIAMOND,668
15688880,Amechi,672,Germany,Male,40,10,102980,1,1,0,1286,1,1,2,SILVER,568
15813917,Kirk,653,Germany,Male,31,9,143322,1,1,0,83679,0,0,3,DIAMOND,495
15679611,Andrews,734,Spain,Female,37,2,130405,1,0,0,34549,0,0,2,DIAMOND,434
15636589,Murray,794,France,Female,41,7,0,2,1,1,74275,0,0,2,GOLD,266
15687752,Griffin,641,France,Male,30,2,87505,2,0,1,7279,0,0,2,DIAMOND,893
15584363,Longstaff,824,France,Male,30,0,133634,1,1,1,162054,0,0,1,PLATINUM,977
15737748,McWilliam,534,Spain,Female,33,3,151234,1,0,0,199337,0,0,5,PLATINUM,472
15803365,Coffee,653,Spain,Male,55,2,70264,1,0,1,62348,0,0,1,GOLD,644
15793247,Hancock,498,France,Male,34,5,0,2,1,1,91712,0,0,1,GOLD,949
15572360,Clark,683,France,Male,30,10,57657,1,0,0,79241,0,0,3,GOLD,905
15795166,Creswell,618,Germany,Male,42,8,153572,2,1,1,76680,0,0,3,DIAMOND,594
15724620,Dodds,538,France,Male,37,1,134752,1,1,0,162512,0,0,2,SILVER,710
15800856,Ewen,643,Spain,Male,34,3,83132,1,1,1,21361,0,0,2,DIAMOND,893
15671097,Carter,428,France,Female,31,2,0,2,1,0,54487,0,0,3,PLATINUM,221
15683930,Ch'iu,593,Germany,Female,32,9,134097,2,1,0,53931,1,1,3,DIAMOND,620
15749004,Tsao,718,France,Female,31,0,118101,2,1,0,103165,0,0,4,GOLD,870
15800434,Burgess,811,Germany,Male,52,10,76915,1,0,0,146360,1,1,2,GOLD,488
15709117,Fanucci,823,Spain,Female,46,3,81577,1,1,1,28371,1,1,1,SILVER,621
15638806,Blackburn,645,Spain,Male,49,2,0,2,0,0,10023,0,0,3,SILVER,553
15662294,Bennett,710,France,Male,33,10,118327,2,1,1,192929,0,0,1,GOLD,809
15690079,Boniwell,591,Spain,Male,30,8,124858,2,0,0,50486,0,0,2,DIAMOND,650
15759317,Vasilieva,748,Germany,Female,27,2,90972,1,1,1,131662,0,0,3,GOLD,744
15750497,Longo,850,France,Female,37,7,153148,1,1,1,152235,0,0,5,GOLD,867
15596181,Kwemto,542,France,Male,38,8,65942,1,1,1,68093,1,1,4,PLATINUM,258
15576602,Lawrence,809,France,Male,38,3,0,2,1,1,80061,0,0,3,DIAMOND,533
15644833,Duncan,675,France,Male,54,2,0,1,1,0,149584,1,1,5,SILVER,752
15734634,Bocharova,607,Spain,Female,27,5,100912,1,0,0,7631,0,0,4,GOLD,908
15808689,Morres,850,France,Female,31,4,0,2,1,1,33083,0,0,1,PLATINUM,898
15720702,Shih,789,France,Male,37,3,0,1,1,0,121884,1,1,4,SILVER,259
15665077,Vogel,598,France,Female,43,5,0,3,1,1,100723,1,1,1,SILVER,858
15763612,T'an,756,Germany,Male,41,2,124439,2,0,1,47093,0,0,4,PLATINUM,938
15596493,Wisdom,687,France,Female,47,7,0,2,1,1,177624,0,0,1,DIAMOND,517
15704483,Lorenzo,724,France,Male,40,6,0,2,0,0,106149,0,0,3,PLATINUM,437
15598846,Shahan,700,France,Female,44,2,58782,1,1,0,16875,0,0,3,PLATINUM,785
15629244,Bryant,635,Spain,Male,50,7,159454,2,0,0,54561,1,1,3,SILVER,997
15765537,Liang,687,Germany,Male,26,2,142722,1,1,1,153606,0,0,5,GOLD,334
15729975,Chidozie,613,France,Female,46,8,167796,1,0,1,44390,0,0,2,DIAMOND,411
15682773,Hayward,781,France,Female,38,3,128346,2,1,0,63219,0,0,2,SILVER,608
15688007,Liu,703,Spain,Male,20,3,165261,1,1,1,41627,0,0,5,GOLD,751
15574331,Alexeeva,593,Germany,Female,62,3,118234,1,0,1,24766,1,1,3,DIAMOND,376
15645572,Calabresi,743,France,Female,40,6,0,1,1,0,28281,1,1,2,PLATINUM,744
